Date,IntZone,IntZoneName,CA,CAName,Positive7Day,Population
20210616,S02002408,Farme Cross and Gallowflat North,S12000029,South Lanarkshire,,3448
20210616,S02002409,Shawfield and Clincarthill,S12000029,South Lanarkshire,4,3501
20210616,S02002410,Burnhill and Bankhead North,S12000029,South Lanarkshire,7,3308
20210616,S02002411,Bankhead South,S12000029,South Lanarkshire,4,3031
20210616,S02002412,Spittal,S12000029,South Lanarkshire,4,2795
20210616,S02002413,High Crosshill,S12000029,South Lanarkshire,5,3753
20210616,S02002414,Burnside and Springhall,S12000029,South Lanarkshire,4,4358
20210616,S02002415,Fernhill and Cathkin,S12000029,South Lanarkshire,20,4542
20210616,S02002416,Nerston and EK Landward Area,S12000029,South Lanarkshire,7,7404
20210616,S02002417,Calderwood East,S12000029,South Lanarkshire,4,3543
20210616,S02002418,Calderwood Central,S12000029,South Lanarkshire,7,3717
20210616,S02002419,Calderwood West and Nerston,S12000029,South Lanarkshire,4,4101
20210616,S02002420,St Leonards North,S12000029,South Lanarkshire,7,4820
20210616,S02002421,St Leonards South,S12000029,South Lanarkshire,4,4424
20210616,S02002422,East Mains,S12000029,South Lanarkshire,,3092
20210616,S02002423,West Mains,S12000029,South Lanarkshire,,2952
20210616,S02002424,Stewartfield East,S12000029,South Lanarkshire,6,2628
20210616,S02002425,Stewartfield West,S12000029,South Lanarkshire,,4009
20210616,S02002426,"Thorntonhall, Jackton and Gardenhall",S12000029,South Lanarkshire,7,4246
20210616,S02002427,Hairmyres and Westwood West,S12000029,South Lanarkshire,7,3797
20210616,S02002428,Mossneuk and Newlandsmuir,S12000029,South Lanarkshire,3,2616
20210616,S02002429,Crosshouse and Lindsayfield,S12000029,South Lanarkshire,10,5375
20210616,S02002430,Whitehills West,S12000029,South Lanarkshire,4,4034
20210616,S02002431,Greenhills,S12000029,South Lanarkshire,,3048
20210616,S02002432,Westwood South,S12000029,South Lanarkshire,6,4156
20210616,S02002433,Westwood East,S12000029,South Lanarkshire,,3453
20210616,S02002434,The Murray,S12000029,South Lanarkshire,,3582
20210616,S02002435,"Birniehill, Kelvin and Whitehills East",S12000029,South Lanarkshire,,3914
20210616,S02002436,Blane Valley,S12000030,Stirling,4,5473
20210616,S02002437,Balfron and Drymen,S12000030,Stirling,6,4493
20210616,S02002438,Kippen and Fintry,S12000030,Stirling,3,3197
20210616,S02002439,Cambusbarron,S12000030,Stirling,,3804
20210616,S02002440,Plean and Rural SE,S12000030,Stirling,7,3113
20210616,S02002441,Cowie,S12000030,Stirling,4,2724
20210616,S02002442,Fallin,S12000030,Stirling,3,2852
20210616,S02002443,Bannockburn,S12000030,Stirling,6,3369
20210616,S02002444,Hillpark,S12000030,Stirling,4,3406
20210616,S02002445,Broomridge,S12000030,Stirling,5,5364
20210616,S02002446,Borestone,S12000030,Stirling,6,4027
20210616,S02002447,King's Park and Torbrex,S12000030,Stirling,,4230
20210616,S02002448,Braehead,S12000030,Stirling,3,2483
20210616,S02002449,City Centre,S12000030,Stirling,5,3805
20210616,S02002450,Raploch,S12000030,Stirling,3,3609
20210616,S02002451,Cornton,S12000030,Stirling,,3265
20210616,S02002452,Causewayhead,S12000030,Stirling,4,2852
20210616,S02002453,Bridge of Allan and University,S12000030,Stirling,3,7129
20210616,S02002454,Forth,S12000030,Stirling,,2945
20210616,S02002455,Dunblane East,S12000030,Stirling,,5581
20210616,S02002456,Dunblane West,S12000030,Stirling,,4465
20210616,S02002457,Carse of Stirling,S12000030,Stirling,,5110
20210616,S02002458,Callander and Trossachs,S12000030,Stirling,,3705
20210616,S02002459,Highland,S12000030,Stirling,,3209
20210616,S02002460,Whitecrook (IZ01),S12000039,West Dunbartonshire,3,3876
20210616,S02002461,Singer & Clydebank South (IZ02),S12000039,West Dunbartonshire,4,4656
20210616,S02002462,Drumry (IZ03),S12000039,West Dunbartonshire,3,5520
20210616,S02002463,Clydebank (IZ04),S12000039,West Dunbartonshire,7,4504
20210616,S02002464,Clydebank North (IZ05),S12000039,West Dunbartonshire,5,3531
20210616,S02002465,Clydebank east (IZ06),S12000039,West Dunbartonshire,4,5140
20210616,S02002466,Duntocher (IZ07),S12000039,West Dunbartonshire,6,4367
20210616,S02002467,Dalmuir (IZ08),S12000039,West Dunbartonshire,5,5438
20210616,S02002468,Kilpatrick (IZ09),S12000039,West Dunbartonshire,18,4852
20210616,S02002469,Bowling (IZ10),S12000039,West Dunbartonshire,5,4247
20210616,S02002470,Dumbarton east (IZ11),S12000039,West Dunbartonshire,5,4877
20210616,S02002471,Dumbarton (IZ12),S12000039,West Dunbartonshire,5,7055
20210616,S02002472,Dalreoch (IZ13),S12000039,West Dunbartonshire,9,5567
20210616,S02002473,Leven (IZ14),S12000039,West Dunbartonshire,7,4999
20210616,S02002474,Bonhill (IZ15),S12000039,West Dunbartonshire,14,5922
20210616,S02002475,Alexandria (IZ16),S12000039,West Dunbartonshire,5,4070
20210616,S02002476,Balloch (IZ17),S12000039,West Dunbartonshire,7,5888
20210616,S02002477,Lomond (IZ18),S12000039,West Dunbartonshire,6,4421
20210616,S02002478,Fauldhouse,S12000040,West Lothian,9,4876
20210616,S02002479,Breich Valley,S12000040,West Lothian,7,4911
20210616,S02002480,West Calder and Polbeth,S12000040,West Lothian,6,5393
20210616,S02002481,"Bellsquarry, Adambrae and Kirkton",S12000040,West Lothian,3,4787
20210616,S02002482,Bankton and Murieston,S12000040,West Lothian,,5270
20210616,S02002483,Dedridge East,S12000040,West Lothian,5,5549
20210616,S02002484,Mid Calder and Kirknewton,S12000040,West Lothian,5,5844
20210616,S02002485,East Calder,S12000040,West Lothian,8,6316
20210616,S02002486,Pumpherston and Uphall Station,S12000040,West Lothian,,2840
20210616,S02002487,Craigshill,S12000040,West Lothian,10,5905
20210616,S02002488,Howden,S12000040,West Lothian,3,4711
20210616,S02002489,Livingston Village and Eliburn South,S12000040,West Lothian,9,5332
20210616,S02002490,Ladywell,S12000040,West Lothian,3,4926
20210616,S02002491,Knightsridge,S12000040,West Lothian,3,5582
20210616,S02002492,Knightsridge and Deans North,S12000040,West Lothian,,3736
20210616,S02002493,Deans,S12000040,West Lothian,,2860
20210616,S02002494,Carmondean and Eliburn North,S12000040,West Lothian,5,5852
20210616,S02002495,Seafield,S12000040,West Lothian,3,2215
20210616,S02002496,Blackburn,S12000040,West Lothian,13,5099
20210616,S02002497,Blaeberry Hill and East Whitburn,S12000040,West Lothian,13,5971
20210616,S02002498,Whitburn Central,S12000040,West Lothian,7,4788
20210616,S02002499,"Whitburn, Croftmalloch and Greenrigg",S12000040,West Lothian,20,4673
20210616,S02002500,Armadale,S12000040,West Lothian,10,5662
20210616,S02002501,Armadale South,S12000040,West Lothian,15,6370
20210616,S02002502,"Bathgate, Wester Inch and Inchcross",S12000040,West Lothian,,7114
20210616,S02002503,Bathgate and Boghall,S12000040,West Lothian,7,4283
20210616,S02002504,Bathgate East,S12000040,West Lothian,7,6331
20210616,S02002505,Bathgate West,S12000040,West Lothian,8,5999
20210616,S02002506,"Blackridge, Westfield and Torphichen",S12000040,West Lothian,6,3743
20210616,S02002507,Linlithgow South,S12000040,West Lothian,,5825
20210616,S02002508,Linlithgow Bridge,S12000040,West Lothian,,4311
20210616,S02002509,Linlithgow North,S12000040,West Lothian,,3426
20210616,S02002510,"Winchburgh, Bridgend and Philpstoun",S12000040,West Lothian,4,5705
20210616,S02002511,Broxburn Kirkhill,S12000040,West Lothian,14,4504
20210616,S02002512,"Uphall, Dechmont and Ecclesmachan",S12000040,West Lothian,6,5556
20210616,S02002513,Broxburn South,S12000040,West Lothian,4,3883
20210616,S02002514,Broxburn East,S12000040,West Lothian,,2952
